term,step,estimate,lambda,dev.ratio
YearsSinceLastPromotion,42,-0.11276194022939894,0.006500330807290316,0.3505174587433949
YearsAtCompany,76,-0.11248109331280791,2.749147774790711e-4,0.3625891229427948
Gender_Male,42,-0.112285381339861,0.006500330807290316,0.3505174587433949
YearsAtCompany,75,-0.11187289988965785,3.017186288990788e-4,0.3625643260515155
TrainingTimesLastYear,35,0.11149392951812394,0.012467051159567907,0.33505388278095777
Gender_Female,41,0.11124656915788039,0.007134105036297602,0.34893757609222753
YearsAtCompany,74,-0.11120666589399833,3.311358227429965e-4,0.3625352485239564
YearsAtCompany,73,-0.1104884413850915,3.634211566709661e-4,0.36250335554747265
YearsInCurrentRole,47,0.11013446708435826,0.00408239719381169,0.35612114930746547
OverTime_Yes,4,-0.1099180013162697,0.2229918518529609,0.02189109809994235
YearsSinceLastPromotion,41,-0.109815949983291,0.007134105036297602,0.34893757609222753
OverTime_No,4,0.10978140093964772,0.2229918518529609,0.02189109809994235
YearsAtCompany,72,-0.10970871441624223,3.988542708004438e-4,0.3624661887046761
YearsWithCurrManager,45,0.10924866299142387,0.004917261872688699,0.35427601746796533
Department_Sales,43,-0.10897263106987795,0.005922859334033068,0.3519241192592846
YearsAtCompany,71,-0.1088594578218763,4.377420698151201e-4,0.36242380570606114
Gender_Male,41,-0.1084860912210357,0.007134105036297602,0.34893757609222753
NumCompaniesWorked,35,-0.1084639272242449,0.012467051159567907,0.33505388278095777
MaritalStatus_Divorced,40,0.10793879662456732,0.007829671470234412,0.34716434627406656
YearsAtCompany,70,-0.10791550643673795,4.8042138122646953e-4,0.3623785051143624
StockOptionLevel,15,0.10785215628210831,0.08013911641062678,0.18044049287694436
EducationField_Other,26,0.10773242302972902,0.028800505156174022,0.29474201045148735
BusinessTravel_Non.Travel,17,0.10772005031806377,0.06653290233867579,0.20698173981391432
TrainingTimesLastYear,34,0.10741883302586376,0.013682573256964552,0.3322769013147441
Department_Human.Resources,55,0.1073927612869426,0.001939469407410052,0.3602582895122597
RelationshipSatisfaction,24,0.10736338101781287,0.03469031042185292,0.2793493821504954
Department_Research...Development,19,0.1070916514589761,0.055236784380377574,0.23145129884950377
Gender_Female,40,0.10697208712265646,0.007829671470234412,0.34716434627406656
YearsAtCompany,69,-0.10688474542146853,5.272618728125192e-4,0.3623298698791808
YearsInCurrentRole,46,0.10676788057559584,0.004480425880460647,0.3552550274455445
YearsSinceLastPromotion,40,-0.10666126948283534,0.007829671470234412,0.34716434627406656
JobRole_Sales.Executive,73,0.10655986591112417,3.634211566709661e-4,0.36250335554747265
Department_Research...Development,45,0.10587838216551924,0.004917261872688699,0.35427601746796533
YearsAtCompany,68,-0.1057701244726209,5.786692545032966e-4,0.362274724273457
JobRole_Manufacturing.Director,19,0.10547583452955288,0.055236784380377574,0.23145129884950377
YearsWithCurrManager,44,0.10536947064990382,0.005396688834881921,0.35317097725719754
JobRole_Human.Resources,29,-0.10464186404793772,0.021786525965693648,0.3126143885653771
NumCompaniesWorked,34,-0.10461902719047048,0.013682573256964552,0.3322769013147441
YearsAtCompany,67,-0.10456114615534014,6.35088792446155e-4,0.3622124809128614
Gender_Male,40,-0.10440145153435958,0.007829671470234412,0.34716434627406656
JobSatisfaction,17,0.10402574944569025,0.06653290233867579,0.20698173981391432
WorkLifeBalance,24,0.10402178953001572,0.03469031042185292,0.2793493821504954
JobRole_Manager,35,0.10339865758809018,0.012467051159567907,0.33505388278095777
YearsSinceLastPromotion,39,-0.10331156720546225,0.008593054772798469,0.34517585847057386
YearsInCurrentRole,45,0.10329493837737742,0.004917261872688699,0.35427601746796533
YearsAtCompany,66,-0.10327870837249783,6.970091656881309e-4,0.3621389708220613
TrainingTimesLastYear,33,0.10313667489795711,0.0150166072582869,0.3291465765077483
Gender_Female,39,0.10254698779566958,0.008593054772798469,0.34517585847057386
JobRole_Healthcare.Representative,24,0.10216301068330345,0.03469031042185292,0.2793493821504954
EnvironmentSatisfaction,14,0.10200679733054072,0.08795258132836721,0.16780870086071736
YearsAtCompany,65,-0.10190083029964171,7.649666988800687e-4,0.3620558681243696
YearsWithCurrManager,43,0.10135592515300487,0.005922859334033068,0.3519241192592846
PerformanceRating,40,-0.10122909598394003,0.007829671470234412,0.34716434627406656
NumCompaniesWorked,33,-0.10060383325289601,0.0150166072582869,0.3291465765077483
MaritalStatus_Divorced,39,0.10058863218318895,0.008593054772798469,0.34517585847057386
YearsAtCompany,64,-0.10037980937879341,8.395500076641738e-4,0.36196382696590595
Gender_Male,39,-0.09995138175907328,0.008593054772798469,0.34517585847057386
YearsSinceLastPromotion,38,-0.09969846469209873,0.009430867004960533,0.34299410935673436
YearsInCurrentRole,44,0.09967200453942582,0.005396688834881921,0.35317097725719754
EducationField_Technical.Degree,19,-0.099445997873224945,0.055236784380377574,0.23145129884950377
YearsAtCompany,63,-0.09874314941363983,9.214050969811165e-4,0.36185858356393547
TrainingTimesLastYear,32,0.09864859487939093,0.01648070792786394,0.3256214303482414
Gender_Female,38,0.0977307216920691,0.009430867004960533,0.34299410935673436
YearsWithCurrManager,42,0.09718403263856108,0.006500330807290316,0.3505174587433949
RelationshipSatisfaction,23,0.09704705168951347,0.03807257286255448,0.27070617891247667
YearsAtCompany,62,-0.09698606830551296,0.001011240956455785,0.36173779317598387
Department_Sales,42,-0.09656827462765695,0.006500330807290316,0.3505174587433949
EducationField_Marketing,22,-0.09651247833254269,0.04178460171579797,0.26203343554047254
NumCompaniesWorked,32,-0.09641072954808079,0.01648070792786394,0.3256214303482414
StockOptionLevel,14,0.09622453289457313,0.08795258132836721,0.16780870086071736
YearsInCurrentRole,43,0.09591995284909617,0.005922859334033068,0.3519241192592846
YearsSinceLastPromotion,37,-0.09583290396376312,0.01035036489547338,0.3406035179119267
BusinessTravel_Travel_Frequently,12,-0.09564824781343975,0.10593919558491677,0.14174565720426993
Gender_Male,38,-0.0954161102172006,0.009430867004960533,0.34299410935673436
JobRole_Research.Scientist,55,-0.09517308087561169,0.001939469407410052,0.3602582895122597
YearsAtCompany,61,-0.09510179771234438,0.0011098357013262414,0.3616011962312166
JobInvolvement,12,0.09438747257988112,0.10593919558491677,0.14174565720426993
JobRole_Sales.Executive,72,0.09408288422467408,3.988542708004438e-4,0.3624661887046761
TrainingTimesLastYear,31,0.09391748644987402,0.018087556605282298,0.32169487980111905
MaritalStatus_Divorced,38,0.09327059414495778,0.009430867004960533,0.34299410935673436
YearsAtCompany,60,-0.09308434579090581,0.0012180433121056701,0.361445151152419
YearsWithCurrManager,41,0.0929203786024451,0.007134105036297602,0.34893757609222753
Gender_Female,37,0.09273934281870244,0.01035036489547338,0.3406035179119267
WorkLifeBalance,23,0.09254041329862976,0.03807257286255448,0.27070617891247667
YearsInCurrentRole,42,0.09206844086278254,0.006500330807290316,0.3505174587433949
NumCompaniesWorked,31,-0.09201053273658524,0.018087556605282298,0.32169487980111905
YearsSinceLastPromotion,36,-0.09172749205832441,0.0113595126951847,0.3379337135395595
JobLevel,26,0.09116783953969128,0.028800505156174022,0.29474201045148735
JobLevel,27,0.09102378445291713,0.02624194765561788,0.301326935666394
JobLevel,28,0.09092856881267357,0.02391068535173119,0.3072782442919343
YearsAtCompany,59,-0.09092808623772461,0.0013368010313530461,0.3612668113676365
JobLevel,25,0.09086617267119486,0.03160851885447739,0.28740341007070747
JobLevel,29,0.09066004465439612,0.021786525965693648,0.3126143885653771
Gender_Male,37,-0.09062851376768198,0.01035036489547338,0.3406035179119267
JobSatisfaction,16,0.09060859779789748,0.07301977818136673,0.19397191602786856
JobLevel,24,0.0903182047505471,0.03469031042185292,0.2793493821504954
JobLevel,30,0.09027311358876457,0.019851071045083095,0.3173917016003022
JobLevel,31,0.08996633108136941,0.018087556605282298,0.32169487980111905
Department_Research...Development,46,0.08961540074041259,0.004480425880460647,0.3552550274455445
JobLevel,23,0.08921174708387823,0.03807257286255448,0.27070617891247667
TrainingTimesLastYear,30,0.08898444971693598,0.019851071045083095,0.3173917016003022
JobLevel,22,0.088648616005505,0.04178460171579797,0.26203343554047254
YearsAtCompany,58,-0.08862786848679381,0.0014671374816198123,0.3610628161978371
YearsWithCurrManager,40,0.08855054151549538,0.007829671470234412,0.34716434627406656
Department_Research...Development,18,0.08832050301562488,0.06062230266727051,0.21943656292354227
JobLevel,32,0.08831224693640777,0.01648070792786394,0.3256214303482414
JobLevel,21,0.08825512118098312,0.0458585487997073,0.2528330937662405
YearsInCurrentRole,41,0.0880769026795552,0.007134105036297602,0.34893757609222753
JobLevel,20,0.08772685650609849,0.050329700694981834,0.24270222693166177
JobRole_Laboratory.Technician,15,-0.08771003818677356,0.08013911641062678,0.18044049287694436
Gender_Female,36,0.08747231528216154,0.0113595126951847,0.3379337135395595
NumCompaniesWorked,30,-0.08727438662414841,0.019851071045083095,0.3173917016003022
YearsSinceLastPromotion,35,-0.0870648506913611,0.012467051159567907,0.33505388278095777
JobLevel,19,0.08699942763818944,0.055236784380377574,0.23145129884950377
RelationshipSatisfaction,22,0.08667243708641259,0.04178460171579797,0.26203343554047254
EnvironmentSatisfaction,13,0.08621345649249565,0.09652784942981063,0.1550980674820616
YearsAtCompany,57,-0.08618140847572235,0.0016101815748863352,0.36082886696660776
EducationField_Other,25,0.08612720180934075,0.03160851885447739,0.28740341007070747
MaritalStatus_Divorced,37,0.0859256852313035,0.01035036489547338,0.3406035179119267
JobLevel,33,0.08578220389817642,0.0150166072582869,0.3291465765077483
Gender_Male,36,-0.0854755872018355,0.0113595126951847,0.3379337135395595
Department_Sales,41,-0.08534244971885123,0.007134105036297602,0.34893757609222753
JobLevel,18,0.0850714751027177,0.06062230266727051,0.21943656292354227
EducationField_Medical,65,0.08497636546700237,7.649666988800687e-4,0.3620558681243696
EducationField_Medical,64,0.08496514629709305,8.395500076641738e-4,0.36196382696590595
EducationField_Medical,63,0.08493766515818675,9.214050969811165e-4,0.36185858356393547
EducationField_Medical,66,0.08490570072492735,6.970091656881309e-4,0.3621389708220613
EducationField_Medical,62,0.08489784360816806,0.001011240956455785,0.36173779317598387
EducationField_Medical,67,0.08484939999152774,6.35088792446155e-4,0.3622124809128614
EducationField_Medical,61,0.08482298988560963,0.0011098357013262414,0.3616011962312166
EducationField_Medical,68,0.08480903643728957,5.786692545032966e-4,0.362274724273457
EducationField_Medical,69,0.08474742488078539,5.272618728125192e-4,0.3623298698791808
EducationField_Medical,60,0.08472144324068158,0.0012180433121056701,0.361445151152419
EducationField_Medical,70,0.08467983109605429,4.8042138122646953e-4,0.3623785051143624
EducationField_Medical,59,0.08459012116495271,0.0013368010313530461,0.3612668113676365
EducationField_Medical,71,0.08456459380380196,4.377420698151201e-4,0.36242380570606114
EducationField_Medical,58,0.08442642360543819,0.0014671374816198123,0.3610628161978371
EducationField_Medical,72,0.08441730273573263,3.988542708004438e-4,0.3624661887046761
StockOptionLevel,13,0.08429451948096445,0.09652784942981063,0.1550980674820616
EducationField_Medical,73,0.08428868913448029,3.634211566709661e-4,0.36250335554747265
EducationField_Medical,57,0.08423640798883342,0.0016101815748863352,0.36082886696660776
JobRole_Human.Resources,28,-0.08422385940283997,0.02391068535173119,0.3072782442919343
EducationField_Medical,74,0.08417404393080741,3.311358227429965e-4,0.3625352485239564
EducationField_Medical,75,0.08405362141468008,3.017186288990788e-4,0.3625643260515155
YearsWithCurrManager,39,0.08405045484234369,0.008593054772798469,0.34517585847057386
EducationField_Medical,56,0.0839936103575923,0.0017671722906574176,0.3605630327202353
YearsInCurrentRole,40,0.0839745786824597,0.007829671470234412,0.34716434627406656
EducationField_Medical,76,0.08394887676811158,2.749147774790711e-4,0.3625891229427948
EducationField_Medical,77,0.08384619665722233,2.5049210634470686e-4,0.36261119687824717
TrainingTimesLastYear,29,0.08380789346522848,0.021786525965693648,0.3126143885653771
EducationField_Medical,78,0.0837487485091256,2.2823907800221732e-4,0.36263078551494077
EducationField_Medical,55,0.08370694427214442,0.001939469407410052,0.3602582895122597
EducationField_Medical,79,0.08366210162938365,2.0796294736575847e-4,0.3626476335247683
YearsAtCompany,56,-0.08358067506876264,0.0017671722906574176,0.3605630327202353
EducationField_Medical,80,0.08357212916985679,1.894880922916849e-4,0.36266329993878255
EducationField_Medical,81,0.08349468379952019,1.726544924235578e-4,0.36267670590257495
JobRole_Healthcare.Representative,23,0.08346010353422464,0.03807257286255448,0.27070617891247667
EducationField_Medical,82,0.08341965484432916,1.573163431723698e-4,0.36268878304664653
EducationField_Medical,54,0.08340113321515223,0.002128565280344081,0.3599126037612435
JobLevel,34,0.08336039758599802,0.013682573256964552,0.3322769013147441
EducationField_Medical,83,0.08334898883295189,1.4334079282694658e-4,0.3626996358496665
EducationField_Medical,84,0.08328685838086808,1.3060679185598e-4,0.36270900867236205
EducationField_Medical,53,0.08308646698542754,0.00233609776744901,0.3595201862708644
EducationField_Medical,52,0.08249266548658604,0.002563864415846373,0.35911763857005125
NumCompaniesWorked,29,-0.08234050407936933,0.021786525965693648,0.3126143885653771
Gender_Female,35,0.08218277491160504,0.012467051159567907,0.33505388278095777
JobLevel,17,0.08218187018347521,0.06653290233867579,0.20698173981391432
JobRole_Manufacturing.Director,18,0.08184033891158612,0.06062230266727051,0.21943656292354227
EducationField_Medical,51,0.08179935545654012,0.0028138380312829696,0.3586584069105049
JobRole_Sales.Executive,71,0.08116705962795595,4.377420698151201e-4,0.36242380570606114
EducationField_Medical,50,0.08088800510150952,0.0030881837656304705,0.3581500660051783
YearsSinceLastPromotion,34,-0.08086257694984254,0.013682573256964552,0.3322769013147441
YearsAtCompany,55,-0.08081289409519725,0.001939469407410052,0.3602582895122597
JobLevel,35,0.08074531016162483,0.012467051159567907,0.33505388278095777
WorkLifeBalance,22,0.08024263417493951,0.04178460171579797,0.26203343554047254
EducationField_Medical,49,0.07988856613105932,0.0033892778703951388,0.3575584590141311
JobRole_Sales.Representative,6,-0.07981939735105527,0.18513175295861073,0.05157123607097986
YearsInCurrentRole,39,0.07979970667879208,0.008593054772798469,0.34517585847057386
Gender_Male,35,-0.07971261623542829,0.012467051159567907,0.33505388278095777
JobLevel,36,0.07969904106508484,0.0113595126951847,0.3379337135395595
YearsWithCurrManager,38,0.07949543341765195,0.009430867004960533,0.34299410935673436
JobLevel,37,0.07895329508534246,0.01035036489547338,0.3406035179119267
JobLevel,16,0.07895109051091033,0.07301977818136673,0.19397191602786856
EducationField_Medical,48,0.07878545191258296,0.003719728278671599,0.3568862839675571
TrainingTimesLastYear,28,0.07842295262893893,0.02391068535173119,0.3072782442919343
MaritalStatus_Divorced,36,0.07836450950982805,0.0113595126951847,0.3379337135395595
JobLevel,38,0.07819925077586319,0.009430867004960533,0.34299410935673436
PerformanceRating,39,-0.07800345675447298,0.008593054772798469,0.34517585847057386
YearsAtCompany,54,-0.0779349527583692,0.002128565280344081,0.3599126037612435
JobLevel,39,0.07764538324782798,0.008593054772798469,0.34517585847057386
EducationField_Medical,47,0.07760945426009747,0.00408239719381169,0.35612114930746547
NumCompaniesWorked,28,-0.07723591893790269,0.02391068535173119,0.3072782442919343
MaritalStatus_Single,5,-0.07718877709330726,0.20318187032564072,0.036036085637855327
JobLevel,40,0.0771154373495213,0.007829671470234412,0.34716434627406656
JobSatisfaction,15,0.07707077726041112,0.08013911641062678,0.18044049287694436
JobLevel,41,0.07681271575702288,0.007134105036297602,0.34893757609222753
JobLevel,42,0.07649364803727829,0.006500330807290316,0.3505174587433949
EducationField_Medical,46,0.07630959434660192,0.004480425880460647,0.3552550274455445
Gender_Female,34,0.07618791939236384,0.013682573256964552,0.3322769013147441
JobLevel,43,0.07604718596823612,0.005922859334033068,0.3519241192592846
RelationshipSatisfaction,21,0.07603710082770904,0.0458585487997073,0.2528330937662405
JobLevel,44,0.0758345738311741,0.005396688834881921,0.35317097725719754
JobLevel,51,0.07574089459051297,0.0028138380312829696,0.3586584069105049
JobLevel,45,0.07561526127310667,0.004917261872688699,0.35427601746796533
YearsInCurrentRole,38,0.07552645894720139,0.009430867004960533,0.34299410935673436
JobLevel,50,0.07538069256222268,0.0030881837656304705,0.3581500660051783
EducationField_Marketing,21,-0.07534441802855117,0.0458585487997073,0.2528330937662405
JobLevel,49,0.07533987875964478,0.0033892778703951388,0.3575584590141311
JobLevel,47,0.07530986553992126,0.00408239719381169,0.35612114930746547
JobLevel,46,0.07530180674834706,0.004480425880460647,0.3552550274455445
JobLevel,48,0.07522559222910964,0.003719728278671599,0.3568862839675571
JobLevel,15,0.07518810371273928,0.08013911641062678,0.18044049287694436
YearsWithCurrManager,37,0.07485766153701864,0.01035036489547338,0.3406035179119267
EducationField_Medical,45,0.07481879484566895,0.004917261872688699,0.35427601746796533
YearsAtCompany,53,-0.07479415312509265,0.00233609776744901,0.3595201862708644
Department_Sales,40,-0.07476870312022844,0.007829671470234412,0.34716434627406656
JobLevel,52,0.07464678363362898,0.002563864415846373,0.35911763857005125
YearsSinceLastPromotion,33,-0.07446926229132243,0.0150166072582869,0.3291465765077483
OverTime_Yes,3,-0.07438784142439345,0.24473328212363502,0.012766027505547168
OverTime_No,3,0.07424525510425777,0.24473328212363502,0.012766027505547168
Gender_Male,34,-0.07398073868053288,0.013682573256964552,0.3322769013147441
JobLevel,53,0.07396333129082326,0.00233609776744901,0.3595201862708644
JobRole_Manager,34,0.0732605312050852,0.013682573256964552,0.3322769013147441
EducationField_Medical,44,0.07319943008846035,0.005396688834881921,0.35317097725719754
JobRole_Research.Scientist,54,-0.07317362109170995,0.002128565280344081,0.3599126037612435
JobLevel,54,0.07316576366601629,0.002128565280344081,0.3599126037612435
JobInvolvement,11,0.07304866862940984,0.11626813637177358,0.12772107627145066
Department_Research...Development,47,0.07292787142090784,0.00408239719381169,0.35612114930746547
TrainingTimesLastYear,27,0.07282993150378395,0.02624194765561788,0.301326935666394
JobRole_Research.Director,20,0.07277341881371192,0.050329700694981834,0.24270222693166177
BusinessTravel_Non.Travel,16,0.07267748347843377,0.07301977818136673,0.19397191602786856
JobLevel,55,0.07255779055771353,0.001939469407410052,0.3602582895122597
StockOptionLevel,12,0.07218942046868979,0.10593919558491677,0.14174565720426993
JobLevel,14,0.07212915537467011,0.08795258132836721,0.16780870086071736
NumCompaniesWorked,27,-0.07196482050324533,0.02624194765561788,0.301326935666394
YearsAtCompany,52,-0.07172723857379588,0.002563864415846373,0.35911763857005125
EducationField_Medical,43,0.07146440594450769,0.005922859334033068,0.3519241192592846
YearsInCurrentRole,37,0.07119739112673744,0.01035036489547338,0.3406035179119267
MaritalStatus_Divorced,35,0.0708418943161337,0.012467051159567907,0.33505388278095777
YearsWithCurrManager,36,0.07016019551912141,0.0113595126951847,0.3379337135395595
EnvironmentSatisfaction,12,0.07000359825783985,0.10593919558491677,0.14174565720426993
Gender_Female,33,0.06984141323621838,0.0150166072582869,0.3291465765077483
JobLevel,56,0.06964141497214332,0.0017671722906574176,0.3605630327202353
EducationField_Medical,42,0.06963210007309514,0.006500330807290316,0.3505174587433949
YearsAtCompany,51,-0.0684651896900074,0.0028138380312829696,0.3586584069105049
JobLevel,13,0.06840728527783073,0.09652784942981063,0.1550980674820616
Gender_Male,33,-0.06794016213830388,0.0150166072582869,0.3291465765077483
YearsSinceLastPromotion,32,-0.06789589869723997,0.01648070792786394,0.3256214303482414
JobRole_Sales.Executive,70,0.067798751840162,4.8042138122646953e-4,0.3623785051143624
EducationField_Medical,41,0.0676532366346545,0.007134105036297602,0.34893757609222753
Education,84,-0.06746509711480182,1.3060679185598e-4,0.36270900867236205
Education,83,-0.06740243770125336,1.4334079282694658e-4,0.3626996358496665
Education,82,-0.06733400952248712,1.573163431723698e-4,0.36268878304664653
WorkLifeBalance,21,0.06731283569578177,0.0458585487997073,0.2528330937662405
Education,81,-0.06725873342787539,1.726544924235578e-4,0.36267670590257495
Education,80,-0.06717598482131378,1.894880922916849e-4,0.36266329993878255
Education,79,-0.06708579738940283,2.0796294736575847e-4,0.3626476335247683
TrainingTimesLastYear,26,0.0670626072505436,0.028800505156174022,0.29474201045148735
Education,78,-0.06698593132152386,2.2823907800221732e-4,0.36263078551494077
Education,77,-0.06687688709438797,2.5049210634470686e-4,0.36261119687824717
YearsInCurrentRole,36,0.06678669139269158,0.0113595126951847,0.3379337135395595
Education,76,-0.06675700645901278,2.749147774790711e-4,0.3625891229427948
JobLevel,57,0.06674977139485935,0.0016101815748863352,0.36082886696660776
Education,75,-0.06662513815386688,3.017186288990788e-4,0.3625643260515155
NumCompaniesWorked,26,-0.06655527202123067,0.028800505156174022,0.29474201045148735
Education,74,-0.06648154326643094,3.311358227429965e-4,0.3625352485239564
Education,73,-0.06632262108609054,3.634211566709661e-4,0.36250335554747265
Education,72,-0.06614912889433926,3.988542708004438e-4,0.3624661887046761
Education,71,-0.06595250942674437,4.377420698151201e-4,0.36242380570606114
YearsWithCurrManager,35,0.06587350850737306,0.012467051159567907,0.33505388278095777
Education,70,-0.06571027659501194,4.8042138122646953e-4,0.3623785051143624
EducationField_Medical,40,0.06554109646398178,0.007829671470234412,0.34716434627406656
Education,69,-0.06543115737315386,5.272618728125192e-4,0.3623298698791808
YearsAtCompany,50,-0.06520102424868013,0.0030881837656304705,0.3581500660051783
Education,68,-0.0651269090859185,5.786692545032966e-4,0.362274724273457
RelationshipSatisfaction,20,0.06496788375826419,0.050329700694981834,0.24270222693166177
Education,67,-0.06479616351980559,6.35088792446155e-4,0.3622124809128614
JobLevel,12,0.06472864655214595,0.10593919558491677,0.14174565720426993
Department_Sales,39,-0.06467352381524624,0.008593054772798469,0.34517585847057386
Education,66,-0.06444088811181825,6.970091656881309e-4,0.3621389708220613
JobRole_Healthcare.Representative,22,0.06428062557888296,0.04178460171579797,0.26203343554047254
MaritalStatus_Divorced,34,0.06426960758080258,0.013682573256964552,0.3322769013147441
EducationField_Other,24,0.06414924208379746,0.03469031042185292,0.2793493821504954
Education,65,-0.06405283280243386,7.649666988800687e-4,0.3620558681243696
JobLevel,58,0.06384152381774094,0.0014671374816198123,0.3610628161978371
YearsWithCurrManager,34,0.06372551343864452,0.013682573256964552,0.3322769013147441
Education,64,-0.063629126206495,8.395500076641738e-4,0.36196382696590595
EducationField_Medical,39,0.06331142779801359,0.008593054772798469,0.34517585847057386
Education,63,-0.06316884898388364,9.214050969811165e-4,0.36185858356393547
JobRole_Human.Resources,27,-0.06316036180950711,0.02624194765561788,0.301326935666394
JobSatisfaction,14,0.06311351859673305,0.08795258132836721,0.16780870086071736
Gender_Female,32,0.06294312487799483,0.01648070792786394,0.3256214303482414
YearsInCurrentRole,35,0.06278432119607325,0.012467051159567907,0.33505388278095777
Education,62,-0.06266827049821691,0.001011240956455785,0.36173779317598387
PerformanceRating,38,-0.062155438496299925,0.009430867004960533,0.34299410935673436
Education,61,-0.06212591247253736,0.0011098357013262414,0.3616011962312166
Gender_Male,32,-0.06176920018108749,0.01648070792786394,0.3256214303482414
YearsAtCompany,49,-0.06159650315961951,0.0033892778703951388,0.3575584590141311
Education,60,-0.06153773293383834,0.0012180433121056701,0.361445151152419
JobRole_Laboratory.Technician,14,-0.061522971212256465,0.08795258132836721,0.16780870086071736
YearsWithCurrManager,33,0.06151971481888376,0.0150166072582869,0.3291465765077483
JobLevel,59,0.06119170422907088,0.0013368010313530461,0.3612668113676365
YearsSinceLastPromotion,31,-0.0611749847054323,0.018087556605282298,0.32169487980111905
TrainingTimesLastYear,25,0.06105029192477454,0.03160851885447739,0.28740341007070747
NumCompaniesWorked,25,-0.060987481473808315,0.03160851885447739,0.28740341007070747
Education,59,-0.06090024638986021,0.0013368010313530461,0.3612668113676365
EducationField_Technical.Degree,18,-0.060804585345207045,0.06062230266727051,0.21943656292354227
EducationField_Medical,38,0.06062047104582789,0.009430867004960533,0.34299410935673436
YearsInCurrentRole,34,0.06051648212142554,0.013682573256964552,0.3322769013147441
Education,58,-0.06020979355389256,0.0014671374816198123,0.3610628161978371
StockOptionLevel,11,0.05971675465086202,0.11626813637177358,0.12772107627145066
JobRole_Manufacturing.Director,17,0.05971650325001104,0.06653290233867579,0.20698173981391432
JobLevel,11,0.05947923730997932,0.11626813637177358,0.12772107627145066
Education,57,-0.05946135158385967,0.0016101815748863352,0.36082886696660776
BusinessTravel_Travel_Frequently,11,-0.05930133040797448,0.11626813637177358,0.12772107627145066
Department_Research...Development,17,0.05928410249124526,0.06653290233867579,0.20698173981391432
YearsWithCurrManager,32,0.05924879466144686,0.01648070792786394,0.3256214303482414
JobLevel,60,0.05866656514833729,0.0012180433121056701,0.361445151152419
Education,56,-0.058652400763506446,0.0017671722906574176,0.3605630327202353
YearsInCurrentRole,33,0.05819985614863339,0.0150166072582869,0.3291465765077483
YearsAtCompany,48,-0.05784406900977239,0.003719728278671599,0.3568862839675571
Education,55,-0.05777796151042853,0.001939469407410052,0.3602582895122597
EducationField_Medical,37,0.057436312867259,0.01035036489547338,0.3406035179119267
MaritalStatus_Divorced,33,0.05742291688157481,0.0150166072582869,0.3291465765077483
JobLevel,84,0.0572546306668602,1.3060679185598e-4,0.36270900867236205
YearsWithCurrManager,31,0.056990781242610804,0.018087556605282298,0.32169487980111905
Education,54,-0.05685792401083449,0.002128565280344081,0.3599126037612435
JobLevel,83,0.056370868075241214,1.4334079282694658e-4,0.3626996358496665
JobLevel,61,0.056262330176511284,0.0011098357013262414,0.3616011962312166
Gender_Female,31,0.056233484688728,0.018087556605282298,0.32169487980111905
Education,53,-0.05585543236910835,0.00233609776744901,0.3595201862708644
YearsInCurrentRole,32,0.05585181104235314,0.01648070792786394,0.3256214303482414
Department_Sales,38,-0.055511110339023416,0.009430867004960533,0.34299410935673436
JobLevel,82,0.05536814921031416,1.573163431723698e-4,0.36268878304664653
NumCompaniesWorked,24,-0.05533693145410268,0.03469031042185292,0.2793493821504954
PerformanceRating,37,-0.05496024040356687,0.01035036489547338,0.3406035179119267
Education,52,-0.05479312479920247,0.002563864415846373,0.35911763857005125
YearsWithCurrManager,30,0.054694727331742625,0.019851071045083095,0.3173917016003022
TrainingTimesLastYear,24,0.05468945339444217,0.03469031042185292,0.2793493821504954
Gender_Male,31,-0.05461959143102235,0.018087556605282298,0.32169487980111905
JobLevel,81,0.054294779486228684,1.726544924235578e-4,0.36267670590257495
YearsSinceLastPromotion,30,-0.05419450968910501,0.019851071045083095,0.3173917016003022
JobRole_Sales.Executive,69,0.05417948218080054,5.272618728125192e-4,0.3623298698791808
EducationField_Medical,36,0.0540670735262964,0.0113595126951847,0.3379337135395595
Department_Research...Development,48,0.05401237556833817,0.003719728278671599,0.3568862839675571
JobLevel,62,0.05397658762036435,0.001011240956455785,0.36173779317598387
YearsAtCompany,47,-0.053938998577309535,0.00408239719381169,0.35612114930746547
WorkLifeBalance,20,0.05380862225257535,0.050329700694981834,0.24270222693166177
JobLevel,10,0.05373257869827249,0.1276041361341998,0.11229355406288492
Education,51,-0.05363336878842041,0.0028138380312829696,0.3586584069105049
RelationshipSatisfaction,19,0.05358332520059003,0.055236784380377574,0.23145129884950377
YearsInCurrentRole,31,0.05345575409311333,0.018087556605282298,0.32169487980111905
EnvironmentSatisfaction,11,0.053360185506884976,0.11626813637177358,0.12772107627145066
JobLevel,80,0.053147880662428156,1.894880922916849e-4,0.36266329993878255
TotalWorkingYears,84,0.05249553302011848,1.3060679185598e-4,0.36270900867236205
Education,50,-0.05240587718507037,0.0030881837656304705,0.3581500660051783
YearsWithCurrManager,29,0.05239707202211828,0.021786525965693648,0.3126143885653771
TotalWorkingYears,83,0.05236874024502811,1.4334079282694658e-4,0.3626996358496665
EducationField_Marketing,20,-0.05228536726639541,0.050329700694981834,0.24270222693166177
TotalWorkingYears,82,0.0522310859003654,1.573163431723698e-4,0.36268878304664653
TotalWorkingYears,81,0.05208014619642734,1.726544924235578e-4,0.36267670590257495
